wave	rownum	serial	area	upd1	lpd1	upd2	lpd2	upd3	lpd3	upd4	lpd4	upd5	lpd5	upd6	lpd6	upd7	lpd7	upd8	lpd8	ever	ucd1	lcd1	ucd2	lcd2	ucd3	lcd3	cd4	ucd5	lcd5	defu1	defl1	defu2	defl2	defu3	defl3	cd6	cd7	ucd8	lcd8	ucd9	lcd9	ucd10	lcd10	ucd11	lcd11	cd12	cd13
4	39	71259F	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	2	2	1	1	1	0	0	0	0	1	0	3	1	1	2	1	1	2	2	1	2	1	2
4	39	71272V	62	1	0	0	 	1	 	2	 	1	 	1	 	1	 	1	 	0	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
4	39	81001V	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	2	1	1	1	1	1
4	39	81002W	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	3	2	1	1	1	1	1	2	1	1	1	2
4	39	81003X	4	 	0	1	 	1	 	2	 	1	 	3	 	1	 	1	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81004Y	4	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	2	 	 	1	 	0	 	0	 	1	 	3	 	1	 	2	 	1	 	1	 	 	 
4	39	81005Z	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	1	0	0	0	0	0	0	3	1	1	2	2	2	1	2	1	1	1	2
4	39	81006A	4	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81007B	4	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81008C	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	2	1	1	1	1	1	1	1
4	39	81009D	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	3	1	1	2	1	1	2	2	1	1	2	1
4	39	81012G	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	2	0	0	0	0	0	0	1	1	1	1	1	2	1	1	1	1	1	1
4	39	81014J	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
4	39	81015K	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	0	1	 	0	 	0	 	0	 	1	 	1	 	2	 	2	 	1	 	 	9
4	39	81016L	5	0	1	 	1	 	1	 	1	 	1	 	1	 	1	 	1	1	1	0	1	 	1	 	0	2	 	0	 	0	 	0	 	1	 	1	 	2	 	2	 	1	 	1	1
4	39	81017M	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81018N	5	1	0	1	 	1	 	3	 	0	 	1	 	1	 	1	 	0	0	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81020Q	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	3	1	1	1	1	2	1	1	1	1	1	2
4	39	81021R	12	0	1	 	1	 	1	 	1	 	0	 	1	 	1	 	1	0	1	0	1	 	1	 	1	1	 	0	 	0	 	0	 	3	 	1	 	1	 	1	 	1	 	1	1
4	39	81022S	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	1	1	1	2	1	1	2	1
4	39	81023T	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81024V	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	2	1	1	1	1	2	2
4	39	81025W	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	3	1	1	1	1	1	1	1	1	1	1	1
4	39	81026X	12	0	1	 	1	 	1	 	1	 	1	 	1	 	1	 	1	0	1	0	2	 	1	 	1	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	1	1
4	39	81027Y	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81028Z	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81029A	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81030B	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	1	1	1	1	1	1	2	2
4	39	81032D	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	3	1	1	1	1	1	2	2	1	1	1	1
4	39	81033E	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	2	1	1	1	1	1	1	1	2
4	39	81034F	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	1
4	39	81037J	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	 	2	 	0	 	0	 	0	 	3	 	1	 	1	 	1	 	1	 	9	9
4	39	81038K	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	 	1	 	0	 	0	 	0	 	3	 	1	 	1	 	1	 	1	 	9	9
4	39	81039L	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81041N	13	1	0	1	 	1	 	3	 	1	 	1	 	1	 	1	 	0	0	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81042P	20	1	0	1	 	1	 	2	 	1	 	1	 	1	 	1	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81043Q	20	1	0	1	 	1	 	2	 	1	 	1	 	1	 	1	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81044R	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81045S	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	3
4	39	81046T	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81047V	21	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
4	39	81048W	21	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
4	39	81049X	21	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	2	1	1	1	1	1	1	2	1
4	39	81050Y	21	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	0	1	 	1	 	 	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	 	 
4	39	81051Z	21	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	2	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
4	39	81055D	21	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81056E	21	0	1	 	1	 	1	 	1	 	1	 	1	 	1	 	1	0	1	0	1	 	1	 	 	1	 	1	 	1	 	1	 	1	 	1	 	 	 	1	 	1	 	0	0
4	39	81057F	21	1	0	1	 	1	 	2	 	0	 	1	 	1	 	1	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81058G	21	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81059H	21	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	1	2	1	2	1	1	1	1
4	39	81060J	21	1	0	0	 	1	 	2	 	1	 	2	 	1	 	1	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81061K	21	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81062L	21	0	1	 	1	 	1	 	1	 	0	 	3	 	3	 	2	0	1	0	1	 	1	 	1	1	 	0	0	0	0	0	0	1	 	1	 	1	 	1	 	1	 	0	0
4	39	81063M	21	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	1	2	1	2	1	1	1	1
4	39	81065P	28	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81066Q	28	1	1	1	1	1	1	3	3	1	1	1	1	1	2	1	1	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81067R	28	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81068S	28	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	0	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	2
4	39	81069T	28	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81070V	28	1	0	0	 	1	 	3	 	1	 	3	 	3	 	2	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81071W	28	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	0	1	2	0	0	0	0	0	0	1	1	1	1	2	1	1	1	1	1	2	1
4	39	81072X	29	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	2	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
4	39	81073Y	29	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81074Z	29	1	1	1	1	1	1	3	1	0	1	2	1	2	1	2	1	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81075A	29	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	3	1	1	1	1	2	1	1	1	1	2	1
4	39	81076B	29	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81077C	29	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	2	1	1	1	1	1	2	2	1
4	39	81078D	29	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	3	1	1	1	1	1	1	1	1	1	2	1
4	39	81079E	36	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	 	1	 	1	 	0	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	2	1
4	39	81080F	36	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
4	39	81081G	36	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81083J	36	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81084K	36	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	0	1	2	0	0	0	0	0	0	1	1	1	2	1	2	1	2	1	2	2	1
4	39	81085L	36	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	0	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	9	9
4	39	81086M	36	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81087N	36	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81088P	36	1	0	1	 	1	 	4	 	1	 	1	 	1	 	1	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81089Q	36	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	2	2	1	1	1	1	1	1	2	1
4	39	81090R	36	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81091S	37	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81092T	37	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	2	1	2	1	1	2	1
4	39	81093V	37	 	1	 	1	 	1	 	1	 	1	 	2	 	1	 	1	0	0	 	 	 	 	 	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81094W	37	1	1	0	1	1	1	3	1	1	1	1	2	1	1	1	2	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81095X	37	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81096Y	37	0	1	 	1	 	1	 	1	 	1	 	2	 	1	 	2	0	1	0	1	 	1	 	1	1	 	0	 	0	 	1	 	1	 	1	 	2	 	2	 	2	 	1	1
4	39	81097Z	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81098A	37	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	0	1	 	1	 	 	1	 	0	 	0	 	0	 	3	 	1	 	1	 	1	 	1	 	1	1
4	39	81100C	44	1	0	1	 	1	 	3	 	1	 	3	 	1	 	1	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81101D	44	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	 	1	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	1	 	0	0
4	39	81102E	44	1	0	1	 	1	 	3	 	1	 	1	 	1	 	1	 	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81103F	44	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	2	1	1	1	1	1
4	39	81104G	44	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81105H	44	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	1	1	1	1	1	1	1	2
4	39	81106J	44	0	1	0	0	 	1	 	1	 	1	 	1	 	1	 	1	0	1	0	1	 	1	 	1	1	 	0	 	0	 	1	 	3	 	1	 	1	 	1	 	1	 	0	0
4	39	81107K	44	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81108L	44	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81109M	44	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81110N	44	1	0	1	 	1	 	3	 	1	 	1	 	1	 	1	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81111P	44	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81112Q	44	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
4	39	81113R	45	1	0	1	0	1	0	2	0	1	0	1	 	1	 	1	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81114S	45	1	0	1	0	1	0	3	0	1	0	1	0	1	0	1	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81115T	45	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4	39	81116V	45	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	3	2	2	1	1	1	0	0	0	0	0	0	3	1	1	2	1	1	1	1	1	1	1	1
4	39	81118X	45	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	 	1	 	1	 	1	 	1	 	1	1
4	39	81119Y	45	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81120Z	45	0	1	0	1	0	1	0	1	0	0	0	2	0	1	0	2	0	1	0	1	0	1	0	1	1	0	0	 	0	 	0	 	1	0	1	 	1	 	1	 	1	 	1	1
4	39	81121A	45	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	0	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
4	39	81122B	45	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	2	1	1	2	1
4	39	81123C	45	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81124D	45	0	1	 	1	 	1	 	2	 	0	 	1	 	1	 	1	0	1	0	1	 	1	 	1	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	1	1
4	39	81125E	45	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	1	2	1	2	1	1	1	1
4	39	81126F	45	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4	39	81127G	45	0	1	 	1	 	1	 	1	 	1	 	2	 	1	 	1	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	 	1	 	1	 	1	 	1	 	1	1
4	39	81128H	45	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4	39	81129J	45	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4	39	81130K	45	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81131L	52	0	1	 	1	 	1	 	2	 	1	 	1	 	1	 	1	0	1	0	2	 	1	 	1	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	1	1
4	39	81133N	52	0	1	 	1	 	1	 	1	 	0	 	1	 	1	 	1	0	1	0	1	 	1	 	 	2	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	1	1
4	39	81134P	52	1	0	1	 	1	 	1	 	1	 	1	 	1	 	1	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81135Q	52	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81137S	52	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81138T	52	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81139V	52	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	1	1	1	2	1	1	1	1
4	39	81141X	53	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
4	39	81142Y	53	1	 	1	 	0	 	1	 	1	 	1	 	1	 	1	 	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81143Z	53	1	0	1	 	1	 	3	 	1	 	3	 	3	 	2	 	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81144A	53	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
4	39	81145B	53	1	1	1	1	1	1	2	1	1	0	3	1	3	1	2	1	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81146C	53	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81148E	53	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81149F	53	1	0	1	 	1	 	3	 	0	 	1	 	1	 	1	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81150G	53	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
4	39	81151H	53	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	1	0	1	0	0	0	1	1	1	1	2	1	2	1	1	1	2	2
4	39	81152J	60	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	3	1	1	1	1	2	1	2	1	2	1	2
4	39	81153K	60	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81155M	60	0	1	 	1	 	1	 	1	 	1	 	1	 	1	 	1	0	1	0	1	 	1	 	 	1	 	0	 	0	 	0	 	3	 	1	 	1	 	1	 	2	 	2	1
4	39	81156N	60	1	0	1	 	1	 	3	 	1	 	1	 	1	 	1	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	39	81158Q	60	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	1	 	1	 	 	2	 	1	 	0	 	0	 	3	 	1	 	2	 	2	 	1	 	0	0
4	39	81160S	60	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	1	1	1	1	1	1	1	1
